mlbam_id,name,season,birth_date,throws,team,G,GS,IP,K,BB,ER,H,HR,CG,SHO,BS,SV,HLD,W,L,ERA,WHIP,BF,pitches,QS,k_minus_bb,whiff_pct_adv,pitches_per_ip,gb_pct,babip,pts,pts_gs,pts_ip,age,is_sp,nkey,player_age,pa_savant,k_percent,bb_percent,xba,xslg,woba,xwoba,xera,xobp,xiso,wobacon,xwobacon,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,iz_contact_percent,in_zone_percent,edge_percent,meatball_percent,meatball_swing_percent,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,pull_percent,swing_take_run_value,pitch_run_value_fastball,pitch_run_value_breaking,pitch_run_value_offspeed,pitch_count,pitch_count_fastball,pitch_count_breaking,pitch_count_offspeed,p_quality_start,p_era,throws_sv,n_pitches_10,arsenal_whiff,arsenal_putaway,arsenal_xwoba,arsenal_rv100,best_pitch_whiff,best_pitch_rv100,n_plus_pitches,best_pitch,arsenal_desc,fb_velo,ff_avg_speed,si_avg_speed,movement_uniqueness,sp_rank,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,stuff_plus,location_plus,pitching_plus,pitching_plus_raw,career_best_gs,seasons_10gs,career_GS,gap_to_best,yoy_stuff_change,yoy_velo_change,BI,track3,ip_gs_last,comeback,proj_pts_gs_raw,age_step,proj_pts_gs,proj_GS,durability,proj_pts,proj_rank,proj_rank_gs,owner,proj_pts_hitting,proj_pts_total,KSV,KSV_2nd,proj_sd,rank_lo,rank_hi,n_tied,keep_tier,kept_2026_as,likely_kept
453286,Max Scherzer,2026,1984-07-27,R,Toronto Blue Jays,16,16,72.66666666666667,54,31,49,68,14,0,0,0,0,0,3,8,6.07,1.36,315,1254,4,0.073,0.203,17.26,0.0,0.254,93.66666666666667,5.854166666666667,1.2889908256880733,41.9,True,max scherzer,41.0,315.0,17.1,9.8,0.239,0.406,0.331,0.32,4.34,0.319,0.167,0.356,0.34,87.5,21.8,33.8,8.8,34.6,76.469380531,68.8,12.7,32.6,34.4,65.6,87.3,46.7,44.6,7.3,76.9,20.3,49.5,61.0,32.5,33.3,20.2,14.0,44.7,-4.0,5.98578421621229,-8.349071583031686,-1.730171249073598,1254.0,665.0,398.0,191.0,4.0,6.07,R,4.0,20.15058325291375,13.775609761503246,0.32072216326098774,-0.4212089101963566,28.7,1.0,2.0,4-Seam Fastball,"4-Seam Fastball 47% (16% whiff), Slider 18% (27% whiff), Changeup 15% (16% whiff), Curveball 14% (29% whiff)",93.1,93.1,,2.252667232096698,185.0,84.0,2.0,312.0,0.0,,178.5,86.4,103.2,87.1,7.830396816916046,15.01449275362319,5,122,-9.160326086956523,-10.699999999999989,-0.5,0.0,7.611150001262724,4.54,False,8.045590620883091,-1.6173854702938961,6.4282051505891955,13.0,0.93,84.0,208,230,FA,0.0,84.0,-158.0,-143.0,46.0,131.0,231.0,70.0,let go,,False
476594,Robert Stock,2026,1989-11-21,R,New York Mets,8,7,30.333333333333332,29,15,20,38,2,0,0,0,0,1,1,3,5.93,1.75,147,560,0,0.095,0.24,18.46,0.0,0.371,39.33333333333333,5.619047619047619,1.2967032967032965,36.6,True,robert stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20.697036081454755,10.854768040767649,0.3707796391451818,-0.5182989688725556,30.0,1.2,1.0,4-Seam Fastball,"Cutter 31% (21% whiff), 4-Seam Fastball 24% (30% whiff), Sinker 22% (10% whiff)",,,,3.0417422877588423,228.0,11.0,1.0,11.0,0.0,,11.0,,,,,,0,7,,,,7.3,6.592354804869694,,False,7.029187340071266,-0.7575101016658663,6.271677238405399,10.0,0.93,63.0,233,234,FA,0.0,63.0,-179.0,-164.0,40.0,157.0,235.0,44.0,let go,,False
500779,Jose Quintana,2026,1989-01-24,L,Colorado Rockies,10,10,45.0,22,18,27,50,8,0,0,0,0,0,2,3,5.4,1.51,199,757,1,0.02,0.209,16.82,0.0,0.284,44.0,4.4,0.9777777777777777,37.4,True,jose quintana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20.17144522181144,10.756643355446883,0.3488356643457544,-0.501398601392081,29.7,0.3,1.0,Curveball,"4-Seam Fastball 30% (19% whiff), Changeup 21% (30% whiff), Sinker 19% (10% whiff), Curveball 16% (22% whiff)",,,,5.979912667155895,222.0,130.0,2.0,159.0,0.0,Left elbow sprain,147.4,,,,,10.589743589743591,6,120,-6.189743589743591,,,0.6,7.079884888222851,4.5,False,7.467264634613658,-0.8873026101380214,6.579962024475637,11.0,0.93,72.0,222,225,FA,0.0,72.0,-170.0,-155.0,43.0,146.0,233.0,55.0,let go,,False
518876,Merrill Kelly,2026,1988-10-14,R,Arizona Diamondbacks,28,28,156.66666666666666,111,69,87,162,28,1,0,0,0,0,9,14,5.0,1.47,683,2543,9,0.061,0.217,16.23,0.0,0.287,226.66666666666663,8.095238095238093,1.4468085106382977,37.7,True,merrill kelly,37.0,683.0,16.3,10.1,0.291,0.514,0.354,0.38,6.44,0.365,0.223,0.384,0.419,89.9,13.8,38.0,11.4,42.2,78.994023049,67.9,11.9,34.7,36.3,63.7,88.1,42.9,44.6,4.8,74.0,21.7,49.0,62.1,41.4,26.7,26.5,5.4,44.6,-19.0,-18.320318719194983,1.0885925363286955,-1.384402474278804,2543.0,1280.0,549.0,709.0,9.0,5.0,R,5.0,20.763999996316002,14.490699999455801,0.387488999921066,-0.7562999998622001,34.6,0.9,1.0,Curveball,"Changeup 28% (31% whiff), 4-Seam Fastball 28% (14% whiff), Cutter 13% (13% whiff), Curveball 12% (21% whiff), Slider 10% (35% whiff), Sinker 10% (8% whiff)",92.4,92.1,92.4,3.620506537924674,78.0,20.0,1.0,130.0,0.0,,53.0,86.4,112.7,87.8,7.930989381416348,12.388888888888888,6,163,-4.293650793650794,-12.5,0.10000000000000853,0.1,8.656578997053503,5.6,False,8.549935938187494,-0.9359748008150803,7.613961137372414,19.0,0.93,145.0,135,208,FA,0.0,145.0,-97.0,-82.0,62.0,61.0,204.0,103.0,let go,,False
519242,Chris Sale,2026,1989-03-30,L,Atlanta Braves,26,26,157.0,190,31,38,125,9,1,1,0,0,0,14,9,2.18,0.99,627,2477,19,0.254,0.299,15.78,0.0,0.304,403.0,15.5,2.56687898089172,37.3,True,chris sale,37.0,627.0,30.3,4.9,0.22,0.331,0.259,0.271,3.04,0.277,0.111,0.333,0.351,87.9,11.5,34.4,6.1,35.2,77.061917333,64.9,18.8,36.3,49.3,50.7,81.2,49.5,44.3,6.7,71.3,29.9,50.5,64.8,44.9,23.7,25.3,6.1,38.0,33.0,16.39307960881634,12.374413547296246,4.392662952618159,2477.0,1230.0,987.0,260.0,19.0,2.18,L,3.0,30.088399985446404,21.748999985704007,0.271181000054276,1.2996000010016,38.0,2.2,4.0,Sinker,"4-Seam Fastball 41% (26% whiff), Slider 40% (38% whiff), Changeup 10% (31% whiff), Sinker 9% (11% whiff)",96.1,96.1,95.6,6.330682271125192,6.0,0.0,0.0,23.0,0.0,,13.799999999999999,117.4,121.3,119.9,12.5651644632201,15.5,4,104,0.0,1.0,1.2999999999999972,0.3,14.407057486656539,6.04,False,13.203122161759126,-0.8710785465790017,12.332043615180124,26.0,0.93,321.0,8,13,MMM,0.0,321.0,79.0,94.0,108.0,4.0,90.0,27.0,clear keep,,False
527048,Martín Pérez,2026,1991-04-04,L,Atlanta Braves,29,25,137.66666666666666,100,60,47,113,13,0,0,0,0,0,9,9,3.07,1.26,575,2165,6,0.07,0.211,15.73,0.0,0.252,214.66666666666666,8.586666666666666,1.5593220338983051,35.2,True,martin perez,35.0,575.0,17.4,10.4,0.264,0.391,0.295,0.328,4.58,0.345,0.127,0.306,0.352,88.0,9.2,34.7,4.9,36.2,76.43584995,61.9,13.5,27.4,35.4,64.6,86.5,45.3,46.2,5.8,76.0,21.1,43.0,60.5,46.8,21.6,25.7,5.8,47.3,9.0,3.2131113154463584,1.150908834873127,5.067901672476074,2165.0,1337.0,159.0,669.0,6.0,3.07,L,3.0,19.91274175308507,18.026507396837864,0.3286200227544254,0.576791808611632,35.0,0.8,2.0,Sinker,"Sinker 35% (8% whiff), Changeup 31% (35% whiff), Cutter 22% (18% whiff)",89.9,89.9,89.3,3.3494457908853006,85.0,16.0,1.0,172.0,0.0,Left forearm contusion,100.3,91.2,103.8,91.7,8.49645689349518,12.885416666666668,6,135,-4.298750000000002,-6.700000000000003,0.30000000000001137,0.4,8.310842802820254,,False,8.658823990064617,-0.5303732118395943,8.128450778225023,18.0,1.0,146.0,134,191,FA,0.0,146.0,-96.0,-81.0,62.0,59.0,207.0,101.0,let go,,False
543037,Gerrit Cole,2026,1990-09-08,R,New York Yankees,21,21,121.33333333333333,123,22,49,112,21,0,0,0,0,0,9,9,3.63,1.1,497,1846,12,0.203,0.213,15.21,0.0,0.278,243.33333333333331,11.587301587301587,2.0054945054945055,35.8,True,gerrit cole,35.0,497.0,24.7,4.4,0.253,0.406,0.303,0.302,3.82,0.29,0.153,0.383,0.382,90.9,19.3,36.5,8.7,45.2,81.557314419,67.1,14.5,29.0,40.4,59.6,85.5,53.5,43.9,8.3,77.5,21.3,49.5,69.0,34.5,27.0,28.7,9.8,38.8,7.0,8.569257264252263,-1.48189571913046,0.18767990374436408,1846.0,962.0,613.0,243.0,12.0,3.63,R,4.0,23.172141373400663,21.712681906392177,0.2883087318240801,0.7270270248356466,28.7,1.5,3.0,4-Seam Fastball,"4-Seam Fastball 49% (22% whiff), Slider 20% (29% whiff), Curveball 14% (20% whiff), Changeup 14% (23% whiff)",96.9,96.9,96.1,3.977629181450863,68.0,58.0,1.0,331.0,0.0,Tommy John surgery recovery,196.9,105.4,113.8,107.2,10.726669500187548,15.311111111111112,5,134,-3.723809523809525,-2.5999999999999943,1.0,0.3,11.031012157658635,5.78,True,10.877476447501982,-0.6277175931937101,10.249758854308272,21.0,1.0,215.0,62,62,MMM,0.0,215.0,-27.0,-12.0,80.0,21.0,164.0,95.0,let go,,False
543135,Nathan Eovaldi,2026,1990-02-13,R,Texas Rangers,25,22,140.33333333333334,141,32,64,135,24,0,0,0,0,1,11,9,4.1,1.19,588,2120,11,0.185,0.298,15.11,0.0,0.293,261.33333333333337,11.87878787878788,1.8622327790973874,36.4,True,nathan eovaldi,36.0,582.0,24.1,5.5,0.25,0.418,0.318,0.315,4.19,0.303,0.168,0.389,0.385,88.6,10.5,30.3,8.5,41.0,76.9469707,69.3,18.7,36.4,49.1,50.9,81.3,47.7,42.9,6.4,71.9,29.8,52.1,64.4,48.5,25.3,21.0,5.3,46.3,5.0,-11.613696062930906,2.7691153759275653,13.746531879615492,2098.0,836.0,484.0,778.0,11.0,4.07,R,4.0,30.77479836746574,23.389717736241337,0.3132560484724997,0.11733870656583326,40.6,1.4,2.0,Split-Finger,"Split-Finger 37% (34% whiff), Curveball 22% (41% whiff), Cutter 19% (27% whiff), 4-Seam Fastball 14% (23% whiff), Sinker 7% (10% whiff)",94.5,94.5,93.5,3.895427135701451,58.0,33.0,1.0,116.0,0.0,,75.3,110.2,117.5,112.1,11.434640705514486,14.0,6,150,-2.1212121212121193,-4.200000000000003,0.4000000000000057,0.2,11.18422665714753,6.38,False,11.270581596663769,-0.7250619745478271,10.545519622115942,20.0,0.93,211.0,66,51,LTTA,0.0,211.0,-31.0,-16.0,79.0,21.0,164.0,97.0,let go,,False
543243,Sonny Gray,2026,1989-11-07,R,Boston Red Sox,28,28,163.0,146,45,51,144,16,0,0,0,0,0,17,5,2.82,1.16,661,2397,19,0.153,0.233,14.71,0.0,0.286,334.0,11.928571428571429,2.049079754601227,36.6,True,sonny gray,36.0,661.0,22.1,6.8,0.248,0.384,0.297,0.302,3.82,0.304,0.136,0.346,0.355,89.2,10.5,34.4,7.2,38.5,78.943577686,63.8,9.9,33.0,46.1,53.9,90.1,46.7,41.3,6.9,75.9,23.3,47.4,62.6,46.7,23.2,26.0,4.1,46.7,14.0,11.891590625231466,1.8994632929608737,0.22144618312161668,2397.0,1389.0,875.0,133.0,19.0,2.82,R,5.0,22.796405919892145,21.560042282769334,0.3054756871296211,0.6665961939397664,38.7,2.2,4.0,Sinker,"Sinker 22% (16% whiff), Sweeper 20% (39% whiff), Cutter 19% (15% whiff), 4-Seam Fastball 17% (12% whiff), Curveball 17% (33% whiff)",92.0,91.6,92.0,6.659738558933073,24.0,15.0,1.0,36.0,0.0,Right hamstring strain,21.3,98.5,104.9,99.3,9.591102766939889,12.511904761904763,6,170,-0.5833333333333339,-10.700000000000003,-0.4000000000000057,1.0,11.382381956181126,5.82,False,10.508560297421113,-0.7575101016658663,9.751050195755246,23.0,0.93,224.0,50,89,Dan,0.0,224.0,-18.0,-3.0,83.0,19.0,158.0,86.0,let go,,False
547179,Michael Lorenzen,2026,1992-01-04,R,multi,32,25,127.33333333333333,90,54,102,186,23,0,0,0,1,0,3,13,7.21,1.88,619,2400,2,0.058,0.18,18.85,0.0,0.366,123.33333333333331,4.933333333333333,0.9685863874345548,34.5,True,michael lorenzen,34.0,619.0,14.5,8.7,0.3,0.493,0.406,0.372,6.12,0.366,0.193,0.446,0.402,91.2,11.9,34.5,9.2,46.3,80.902581974,66.2,10.7,24.1,36.9,63.1,89.3,48.4,41.8,7.6,74.7,18.0,44.5,61.1,43.7,24.7,26.7,4.9,45.0,-47.0,-27.84373698490864,-10.543504021179057,-8.962656451409561,2400.0,1284.0,626.0,489.0,2.0,7.21,R,5.0,17.945554458122995,13.798101909903382,0.3679550448914233,-1.9111888102114667,32.9,-0.7,0.0,Cutter,"Changeup 21% (28% whiff), Sinker 20% (9% whiff), 4-Seam Fastball 19% (9% whiff), Cutter 14% (14% whiff), Curveball 11% (23% whiff), Slider 8% (23% whiff), Sweeper 8% (33% whiff)",94.0,94.0,93.4,3.3871728892626765,158.0,0.0,0.0,79.0,0.0,,33.6,80.4,90.5,79.5,6.7241351574841275,10.2,5,118,-5.266666666666667,-16.099999999999994,0.09999999999999432,0.0,6.698593476095076,,False,7.136410057988266,-0.4668047669264579,6.669605291061808,16.0,1.0,107.0,183,223,FA,0.0,107.0,-135.0,-120.0,52.0,98.0,223.0,88.0,let go,,False
554430,Zack Wheeler,2026,1990-05-30,R,Philadelphia Phillies,26,26,150.33333333333334,177,46,50,113,20,0,0,0,0,0,13,5,2.99,1.06,599,2451,16,0.219,0.309,16.3,0.0,0.264,341.33333333333337,13.12820512820513,2.270509977827051,36.1,True,zack wheeler,36.0,599.0,29.5,7.7,0.205,0.326,0.28,0.268,2.98,0.272,0.122,0.357,0.337,86.6,14.1,33.3,6.2,35.5,74.374941514,68.8,20.2,35.9,45.9,54.1,79.8,42.0,42.3,5.2,69.3,30.9,49.7,65.6,43.8,25.0,22.0,9.1,39.2,22.0,15.739685876673676,0.9454066600863626,5.305978508375249,2451.0,1518.0,549.0,384.0,16.0,2.99,R,5.0,31.252747258824687,21.967432571024382,0.2714815184466642,0.7830169827191789,45.9,1.7,5.0,Sinker,"4-Seam Fastball 36% (30% whiff), Sinker 16% (11% whiff), Split-Finger 15% (46% whiff), Sweeper 14% (39% whiff), Cutter 10% (22% whiff), Curveball 8% (46% whiff)",95.2,95.2,94.8,2.306483052508559,19.0,31.0,1.0,73.0,0.0,,56.2,112.8,114.5,114.5,11.793850332984988,16.260416666666668,6,172,-3.1322115384615383,-6.400000000000006,-0.8999999999999915,0.2,13.427355420119415,5.78,False,12.418746606803873,-0.6763897838707691,11.742356822933104,25.0,0.93,294.0,16,22,GLIZZY,0.0,294.0,52.0,67.0,101.0,6.0,110.0,40.0,clear keep,,True
571510,Matthew Boyd,2026,1991-02-02,L,Chicago Cubs,21,21,119.66666666666667,93,37,54,109,15,0,0,0,0,0,9,5,4.06,1.22,493,1867,8,0.114,0.226,15.6,0.0,0.276,190.66666666666669,9.07936507936508,1.593314763231198,35.4,True,matthew boyd,35.0,474.0,18.8,7.4,0.263,0.428,0.313,0.331,4.67,0.329,0.164,0.347,0.372,88.3,14.6,33.2,8.5,37.6,76.624041953,66.9,15.5,31.9,35.5,64.5,84.5,47.9,42.9,7.2,71.3,22.3,48.7,66.9,42.6,24.5,22.7,10.2,40.2,2.0,-4.467188836016321,3.767546638089509,2.85240544880206,1796.0,814.0,492.0,490.0,8.0,4.16,L,4.0,23.158417863556114,15.159330637183242,0.324565922787765,0.091277891516114,38.5,0.8,3.0,Changeup,"4-Seam Fastball 44% (15% whiff), Changeup 27% (26% whiff), Slider 15% (38% whiff), Curveball 13% (26% whiff)",92.7,92.7,91.9,5.91928783030328,103.0,66.0,2.0,66.0,0.0,,66.0,95.5,109.3,96.7,9.2078792609466,10.892473118279568,4,90,-1.8131080389144874,-5.200000000000003,-0.5999999999999943,0.5,9.382172182080025,5.7,False,9.4557672090716,-0.5628213389576325,8.892945870113968,19.0,1.0,169.0,109,143,CJF,0.0,169.0,-73.0,-58.0,68.0,44.0,189.0,109.0,let go,,False
571578,Patrick Corbin,2026,1989-07-19,L,Toronto Blue Jays,19,15,80.0,63,25,49,98,12,0,0,0,1,0,3,4,5.51,1.54,360,1412,1,0.106,0.211,17.65,0.0,0.34,98.0,6.533333333333333,1.225,36.9,True,patrick corbin,36.0,360.0,17.5,6.9,0.289,0.463,0.364,0.356,5.52,0.352,0.173,0.411,0.399,88.4,13.8,38.3,7.5,42.1,76.479630152,69.6,13.1,30.7,34.5,65.5,86.9,42.6,40.9,5.5,76.6,21.1,47.3,61.9,39.5,24.1,29.7,6.8,42.1,-12.0,-15.830582272151261,3.0799914635170382,0.946864231262629,1412.0,756.0,409.0,247.0,1.0,5.51,L,5.0,21.53969542517921,14.028324870414593,0.3449736041016568,-0.8774619302666907,37.1,0.7,2.0,Slider,"Slider 27% (37% whiff), Sinker 27% (9% whiff), Changeup 18% (29% whiff), Cutter 15% (14% whiff), 4-Seam Fastball 11% (12% whiff)",91.4,91.3,91.4,2.262374100910532,179.0,66.0,1.0,66.0,0.0,,66.0,83.6,103.4,84.4,7.432451503381186,8.247311827956988,6,171,-1.713978494623655,-11.600000000000009,-0.19999999999998863,0.1,7.241915125049514,,False,7.700589791263393,-0.8061822923429242,6.89440749892047,13.0,0.93,90.0,200,220,FA,0.0,90.0,-152.0,-137.0,47.0,123.0,228.0,77.0,let go,,False
571927,Steven Matz,2026,1991-05-29,L,Tampa Bay Rays,32,11,76.0,56,24,47,70,14,0,0,1,1,1,5,5,5.57,1.24,324,1275,3,0.099,0.206,16.78,0.0,0.247,94.0,8.545454545454545,1.236842105263158,35.1,True,steven matz,35.0,324.0,17.3,7.4,0.276,0.459,0.32,0.343,5.07,0.333,0.183,0.353,0.384,87.8,13.7,41.3,10.7,34.7,76.09148425,65.8,15.1,29.4,33.3,66.7,84.9,51.2,41.2,8.1,73.8,20.6,48.1,62.3,38.8,25.2,28.9,7.0,35.1,-5.0,-4.986050577544972,0.9290116772028424,-1.1468800324645936,1275.0,636.0,265.0,374.0,3.0,5.57,L,3.0,20.5369739478478,14.0633266528524,0.34653306611609996,-0.46753506926839655,23.9,1.3,1.0,Curveball,"Sinker 50% (19% whiff), Changeup 30% (24% whiff), Curveball 12% (21% whiff), Slider 8% (19% whiff)",93.5,,93.5,4.5047275658879355,184.0,45.0,2.0,168.0,0.0,,81.9,91.1,98.0,91.0,8.384738563112903,10.235294117647058,4,76,-1.689839572192513,,,0.0,6.191933168018359,,False,7.679037298132114,-0.5141491482805747,7.164888149851539,10.0,1.0,72.0,222,218,FA,0.0,72.0,-170.0,-155.0,43.0,148.0,233.0,55.0,let go,,False
571945,Miles Mikolas,2026,1988-08-23,R,Washington Nationals,25,11,116.0,58,23,75,137,27,0,0,0,0,0,3,9,5.82,1.38,498,1827,0,0.07,0.145,15.75,0.0,0.284,99.0,9.0,0.853448275862069,37.9,True,miles mikolas,37.0,498.0,11.6,4.6,0.288,0.506,0.364,0.354,5.45,0.322,0.219,0.394,0.383,90.1,12.0,34.2,9.2,43.6,78.822472341,67.0,10.4,28.4,24.9,75.1,89.6,51.9,42.6,6.5,84.9,14.5,48.4,65.3,45.3,26.5,22.4,5.8,39.0,-21.0,-2.122542129282767,-13.938164748592593,-5.069040607874066,1827.0,886.0,794.0,146.0,0.0,5.82,R,4.0,14.798838438126511,11.874023225374746,0.34993136219149223,-0.8871172142179662,22.4,0.5,1.0,4-Seam Fastball,"4-Seam Fastball 25% (14% whiff), Sinker 24% (10% whiff), Slider 23% (17% whiff), Curveball 15% (22% whiff), Changeup 8% (12% whiff)",93.2,93.2,92.8,3.605859806712596,176.0,0.0,0.0,0.0,0.0,,0.0,79.0,112.6,81.0,6.937706455010307,11.854166666666668,5,150,-2.854166666666668,-4.299999999999997,0.20000000000000284,0.1,6.1393893769015015,,False,6.989745507508383,-0.9684229279331185,6.021322579575265,10.0,0.93,60.0,236,236,FA,0.0,60.0,-182.0,-167.0,39.0,162.0,235.0,40.0,let go,,False
579328,Yusei Kikuchi,2026,1991-06-17,L,Los Angeles Angels,12,12,57.333333333333336,58,28,32,61,7,0,0,0,0,0,1,6,5.02,1.55,260,1024,3,0.115,0.251,17.86,0.0,0.327,95.33333333333334,7.9444444444444455,1.6627906976744187,35.0,True,yusei kikuchi,35.0,260.0,22.3,10.8,0.256,0.427,0.347,0.339,4.93,0.34,0.171,0.404,0.392,90.9,12.3,33.7,9.3,44.8,79.817018023,69.7,18.1,26.0,44.6,55.4,81.9,51.2,42.5,9.2,77.7,25.1,48.3,63.5,43.0,22.7,26.2,8.1,46.5,-6.0,-3.970755679957328,-1.4163082172071986,-0.141848454194747,1024.0,487.0,360.0,177.0,3.0,5.02,L,3.0,25.52472727894039,18.873090912946335,0.31904121215378956,-0.2574545458516804,32.9,0.2,1.0,4-Seam Fastball,"4-Seam Fastball 41% (21% whiff), Slider 24% (28% whiff), Split-Finger 17% (33% whiff)",95.7,95.7,,2.972648650085406,181.0,112.0,1.0,112.0,0.0,,112.0,102.6,88.8,101.0,9.828588943004169,10.958333333333332,6,158,-3.0138888888888866,3.3999999999999915,0.9000000000000057,0.2,9.661477453438573,4.78,False,9.863937198312785,-0.49792508472155506,9.36601211359123,16.0,1.0,150.0,127,108,FA,0.0,150.0,-92.0,-77.0,63.0,58.0,206.0,102.0,let go,,False
592332,Kevin Gausman,2026,1991-01-06,R,multi,31,31,172.0,177,46,87,173,25,0,0,0,0,0,9,12,4.55,1.27,728,2902,14,0.18,0.273,16.87,0.0,0.313,318.0,10.258064516129032,1.8488372093023255,35.5,True,kevin gausman,35.0,728.0,24.3,6.3,0.249,0.407,0.315,0.308,3.99,0.297,0.158,0.391,0.381,88.7,14.7,34.1,7.6,39.5,76.902442551,68.0,17.4,34.9,43.8,56.2,82.6,45.8,42.5,6.5,80.3,27.3,50.0,63.3,41.1,24.4,25.8,8.7,38.5,3.0,11.286003999128724,-7.950771503089682,-0.5835181016337951,2902.0,1476.0,264.0,1162.0,14.0,4.55,R,2.0,27.485801228035086,18.949087218816164,0.312170385481226,0.07139959166916958,41.8,0.8,1.0,4-Seam Fastball,"4-Seam Fastball 51% (15% whiff), Split-Finger 38% (42% whiff), Slider 9% (36% whiff)",93.9,93.9,,4.180300337814968,29.0,0.0,0.0,0.0,0.0,,0.0,103.3,111.4,104.8,10.377524008602006,14.096774193548388,6,189,-3.838709677419356,-2.9000000000000057,-0.5999999999999943,0.1,10.466804338969105,5.55,False,10.469522486959397,-0.5790454025166523,9.890477084442745,24.0,1.0,237.0,38,82,LTTA,0.0,237.0,-5.0,10.0,86.0,16.0,144.0,77.0,let go,,True
592662,Robbie Ray,2026,1991-10-01,L,multi,30,29,162.33333333333334,138,83,65,133,22,0,0,0,0,0,13,8,3.6,1.33,685,2770,12,0.08,0.251,17.06,0.0,0.254,283.33333333333337,9.770114942528737,1.7453798767967148,34.7,True,robbie ray,34.0,685.0,20.1,12.1,0.244,0.419,0.313,0.334,4.77,0.338,0.175,0.335,0.367,89.4,18.4,32.5,8.3,38.1,78.870392522,70.3,15.5,28.1,43.1,56.9,84.5,42.7,38.4,6.5,76.5,25.1,46.1,58.5,36.6,33.5,22.9,6.9,33.3,9.0,-3.7768016305674066,4.231858803605018,8.155983878672489,2770.0,1280.0,969.0,521.0,12.0,3.6,L,5.0,25.600099902197304,17.31988012038022,0.33497102892322156,0.25124875199176444,38.0,1.4,2.0,Changeup,"4-Seam Fastball 32% (20% whiff), Slider 23% (36% whiff), Changeup 19% (25% whiff), Sinker 14% (11% whiff), Curveball 12% (38% whiff)",93.1,93.1,92.5,5.624198360812267,45.0,0.0,0.0,33.0,0.0,,9.9,99.9,81.5,97.4,9.314125502394694,14.760416666666668,4,132,-4.990301724137931,-8.199999999999989,-0.9000000000000057,0.1,10.339122804627184,5.6,False,9.923951122641556,-0.4792528940444969,9.444698228597058,23.0,1.0,217.0,58,101,Dan,0.0,217.0,-25.0,-10.0,81.0,21.0,160.0,92.0,let go,,False
592791,Jameson Taillon,2026,1991-11-18,R,multi,18,18,86.0,76,32,54,85,27,0,0,0,0,0,2,6,5.65,1.36,370,1443,4,0.119,0.265,16.78,0.0,0.249,124.0,6.888888888888889,1.441860465116279,34.6,True,jameson taillon,34.0,370.0,20.5,8.6,0.261,0.532,0.364,0.367,5.93,0.327,0.271,0.427,0.432,89.2,18.7,36.9,14.6,39.6,77.992759077,65.8,16.0,30.1,45.6,54.4,84.0,45.4,41.2,6.4,77.4,26.5,46.3,55.7,34.2,38.1,20.8,6.9,46.9,-17.0,-17.069529535876857,3.1746842669918958,-2.9661488908457483,1443.0,807.0,409.0,227.0,4.0,5.65,R,5.0,25.974167504999997,18.467204837736404,0.38504944498759175,-1.1730575181247782,33.8,1.8,1.0,Sweeper,"4-Seam Fastball 27% (23% whiff), Cutter 19% (26% whiff), Sweeper 16% (34% whiff), Changeup 16% (31% whiff), Curveball 11% (24% whiff), Sinker 10% (15% whiff)",91.9,91.8,91.9,3.340167950078605,155.0,87.0,3.0,167.0,0.0,Right forearm tendinits; Right elbow inflammation,128.70000000000002,93.6,93.6,92.7,8.64183817602725,10.511904761904763,6,159,-3.6230158730158735,3.3999999999999915,-0.3999999999999915,0.0,8.788037712866375,4.78,False,8.934834292520055,-0.4730288304854774,8.461805462034578,17.0,1.0,144.0,136,169,FA,0.0,144.0,-98.0,-83.0,62.0,63.0,206.0,102.0,let go,,False
