mlbam_id,nkey,name,age,PA,xwoba,avg_best_speed,avg_swing_speed,pts_pa,prospect_name,pipeline_rank,prospect_pos,prospect_age,prospect_level,prospect_org,milb_age,milb_level,milb_PA,milb_AVG,milb_OBP,milb_SLG,milb_OPS,milb_ISO,milb_K,milb_BB,milb_HR,milb_SB,milb_bat_z,level_age_score,milb_bat_score,career_AB,career_PA,rookie_eligible,pedigree,mlb_sample,PAS,prospect_status,BI,proj_pts_600,proj_rank_600,owner
691277,deyvison de los santos,Deyvison De Los Santos,23.0,25.0,0.15,94.491473333,76.5,0.48,,,,,,,23.0,AAA,421.0,0.2770448548812665,0.342,0.496,0.838,0.21899736147757257,0.19477434679334918,0.08076009501187649,21.0,18.0,0.2984944596419884,1.0,0.5596988919283977,25.0,25.0,True,0.15,0.33729485002829657,49.3,rookie,,,,FA
694224,gabriel gonzalez,Gabriel Gonzalez,22.5,11.0,,,,0.8181818181818182,,,,,,,22.5,AAA,480.0,0.25462962962962965,0.324,0.421,0.745,0.16666666666666666,0.17083333333333334,0.07916666666666666,16.0,1.0,-0.21332218637542472,1.0,0.45733556272491505,8.0,11.0,True,0.15,,49.2,rookie,,,,FA
694673,abimelec ortiz,Abimelec Ortiz,24.4,128.0,0.276,99.828005227,75.5,0.8125,,,,,,,24.4,AAA,365.0,0.24358974358974358,0.348,0.497,0.845,0.2532051282051282,0.19452054794520549,0.1178082191780822,18.0,0.0,0.42358584602591565,0.8150000000000002,0.5847171692051831,121.0,128.0,True,0.15,0.5970571590265988,49.2,rookie,3.2,580.0,159.0,FA
815304,josh adamczewski,Josh Adamczewski,21.0,,,,,,Josh Adamczewski,88.0,OF,21.0,ALL (2),mil,21.1,AA,283.0,0.27800829875518673,0.382,0.465,0.847,0.18672199170124482,0.19434628975265017,0.13074204946996468,9.0,8.0,0.5979518737216899,0.85,0.619590374744338,0.0,0.0,True,0.13,,48.8,top-100 prospect,,,,FA
821041,roldy brito,Roldy Brito,19.0,,,,,,Roldy Brito,55.0,CF,19.0,ALL (2),col,19.2,A+,175.0,0.2606060606060606,0.299,0.352,0.651,0.09090909090909091,0.25142857142857145,0.05142857142857143,2.0,23.0,-0.5090941453156063,0.5970000000000001,0.39818117093687877,0.0,0.0,True,0.45999999999999996,,48.5,top-100 prospect,,,,FA
814154,scott bandura,Scott Bandura,24.9,17.0,,,,0.7647058823529411,,,,,,,24.9,AAA,430.0,0.3179347826086957,0.398,0.492,0.89,0.17391304347826086,0.14186046511627906,0.11162790697674418,10.0,24.0,0.8825145348184004,0.7400000000000002,0.6765029069636801,16.0,17.0,True,0.15,,48.2,rookie,,,,FA
694371,tommy troy,Tommy Troy,24.4,143.0,0.305,98.007827021,72.0,0.8461538461538461,,,,,,,24.4,AAA,261.0,0.31221719457013575,0.412,0.466,0.878,0.15384615384615385,0.22988505747126436,0.13793103448275862,5.0,9.0,0.511304071168057,0.8150000000000002,0.6022608142336114,129.0,143.0,True,0.15,0.46576117713638937,47.7,rookie,5.7,571.0,203.0,FA
807083,nathan flewelling,Nathan Flewelling,19.0,,,,,,Nathan Flewelling,65.0,C,19.0,A+,tb,19.6,A+,486.0,0.24317617866004962,0.364,0.452,0.816,0.20843672456575682,0.2716049382716049,0.14609053497942387,21.0,8.0,0.1451192558673467,0.5609999999999998,0.5290238511734693,0.0,0.0,True,0.36,,47.4,top-100 prospect,,,,FA
682634,kevin alcantara,Kevin Alcántara,24.0,28.0,0.275,97.48780875,76.8,1.0357142857142858,,,,,,,24.0,AAA,357.0,0.2604501607717042,0.35,0.502,0.852,0.24115755627009647,0.30532212885154064,0.12044817927170869,20.0,6.0,0.028176589608258345,0.875,0.5056353179216516,46.0,50.0,True,0.15,0.5002829654782116,47.3,rookie,,,,FA
695508,cam cauley,Cam Cauley,23.4,65.0,0.235,94.600854545,69.8,0.8153846153846154,,,,,,,23.4,AAA,434.0,0.2756756756756757,0.366,0.47,0.836,0.1945945945945946,0.20276497695852536,0.12211981566820276,16.0,39.0,0.7425353131539235,0.9650000000000002,0.6485070626307847,58.0,65.0,True,0.15,0.11488398415393324,47.3,rookie,,,,FA
694410,lujames groover,LuJames Groover,24.2,54.0,0.286,99.52748,71.1,0.6481481481481481,,,,,,,24.2,AAA,440.0,0.3048128342245989,0.389,0.436,0.825,0.13101604278074866,0.15227272727272728,0.12045454545454545,6.0,4.0,0.347456598456124,0.8450000000000001,0.5694913196912248,48.0,54.0,True,0.15,0.4238822863610639,47.0,rookie,,,,FA
835727,eric booth,Eric Booth Jr.,18.0,,,,,,Eric Booth Jr.,40.0,OF,18.0,A,bal,,,,,,,,,,,,,,,,0.0,0.0,True,0.61,,46.3,top-100 prospect,,,,FA
682674,victor bericoto,Victor Bericoto,24.6,97.0,0.302,100.908461471,74.8,1.0,,,,,,,24.6,AAA,229.0,0.28846153846153844,0.341,0.423,0.764,0.1346153846153846,0.20087336244541484,0.07423580786026202,6.0,0.0,-0.4062730071558195,0.7849999999999997,0.4187453985688361,95.0,97.0,True,0.15,0.7125070741369554,46.0,rookie,,,,FA
691858,jared serna,Jared Serna,24.1,16.0,,,,0.875,,,,,,,24.1,AAA,336.0,0.22108843537414966,0.303,0.378,0.681,0.1564625850340136,0.17559523809523808,0.09523809523809523,12.0,14.0,-0.14381258350025,0.8599999999999998,0.47123748329995,14.0,16.0,True,0.15,,46.0,rookie,,,,FA
807727,charles mcadoo,Charles McAdoo,24.3,95.0,0.271,96.034551212,73.8,0.9157894736842105,,,,,,,24.3,AAA,385.0,0.2688821752265861,0.366,0.465,0.831,0.19637462235649547,0.22337662337662337,0.12467532467532468,16.0,12.0,0.35359159188548833,0.8299999999999998,0.5707183183770976,88.0,95.0,True,0.15,0.37408036219581214,45.9,rookie,,,,FA
691373,jhostynxon garcia,Jhostynxon Garcia,23.6,50.0,0.24,98.229828125,74.5,0.5,,,,,,,23.6,AAA,287.0,0.2713178294573643,0.334,0.434,0.768,0.16279069767441862,0.23693379790940766,0.08013937282229965,10.0,5.0,-0.345288143580757,0.9349999999999998,0.4309423712838486,55.0,59.0,True,0.15,0.4289756649688738,45.8,rookie,,,,FA
691620,jeferson quero,Jeferson Quero,23.7,2.0,,,,0.5,,,,,,,23.7,AAA,490.0,0.24541284403669725,0.315,0.397,0.712,0.15137614678899083,0.21224489795918366,0.07959183673469387,15.0,2.0,-0.5070002125670632,0.9200000000000002,0.3985999574865874,1.0,2.0,True,0.15,,45.7,rookie,,,,FA
695670,harry ford,Harry Ford,23.4,111.0,0.288,98.237652353,69.2,1.027027027027027,,,,,,,23.4,AAA,257.0,0.22330097087378642,0.37,0.335,0.705,0.11165048543689321,0.2529182879377432,0.17509727626459143,4.0,0.0,-0.11700358625170491,0.9650000000000002,0.476599282749659,101.0,119.0,True,0.15,0.2846632710809281,45.6,rookie,4.3,583.0,145.0,FA
814430,brett callahan,Brett Callahan,24.7,70.0,0.314,100.983759048,74.8,0.7714285714285715,,,,,,,24.7,AAA,151.0,0.2706766917293233,0.351,0.338,0.689,0.06766917293233082,0.2582781456953642,0.07947019867549669,1.0,9.0,-0.547817514937699,0.77,0.3904364970124602,63.0,70.0,True,0.15,0.7549518958687041,45.6,rookie,,,,FA
683679,jesus rodriguez,Jesus Rodriguez,24.2,58.0,0.315,96.343527619,69.4,0.9482758620689655,,,,,,,24.2,AAA,225.0,0.26804123711340205,0.347,0.397,0.744,0.12886597938144329,0.11555555555555555,0.10666666666666667,5.0,7.0,0.261476355121324,0.8450000000000001,0.5522952710242648,51.0,58.0,True,0.15,0.3248443689869836,45.1,rookie,,,,FA
821100,justin gonzales,Justin Gonzales,19.0,,,,,,Justin Gonzales,79.0,OF,19.0,ALL (2),bos,19.5,A+,422.0,0.2714285714285714,0.391,0.463,0.854,0.19142857142857142,0.1872037914691943,0.13270142180094788,17.0,11.0,0.5302070965007238,0.57,0.6060414193001448,0.0,0.0,True,0.21999999999999997,,44.6,top-100 prospect,,,,FA
682927,ronny simon,Ronny Simon,26.2,52.0,0.328,98.452485789,72.3,1.2115384615384615,,,,,,,26.2,AAA,499.0,0.3341232227488152,0.426,0.472,0.898,0.13744075829383887,0.17034068136272545,0.13026052104208416,7.0,35.0,0.9377002846298145,0.5450000000000002,0.6875400569259629,125.0,140.0,True,0.15,0.5715902659875495,44.6,rookie,,,,FA
678577,junior perez,Junior Perez,25.0,36.0,0.312,101.582378182,75.1,0.9722222222222222,,,,,,,25.0,AAA,364.0,0.219435736677116,0.301,0.42,0.721,0.2006269592476489,0.3543956043956044,0.1043956043956044,13.0,19.0,-0.5801482016858123,0.725,0.38397035966283755,35.0,36.0,True,0.15,0.7753254102999434,44.6,rookie,,,,FA
687605,andrew pinckney,Andrew Pinckney,25.6,29.0,0.297,104.080331111,76.2,1.206896551724138,,,,,,,25.6,AAA,414.0,0.27049180327868855,0.347,0.437,0.784,0.16666666666666666,0.30676328502415456,0.10144927536231885,16.0,20.0,-0.2649730346823819,0.6349999999999998,0.4470053930635236,25.0,29.0,True,0.15,0.7911714770797963,44.2,rookie,,,,FA
805346,ben ross,Ben Ross,25.1,19.0,,,,0.8421052631578947,,,,,,,25.1,AAA,430.0,0.24793388429752067,0.354,0.452,0.806,0.20385674931129477,0.26976744186046514,0.13488372093023257,15.0,12.0,0.1405747261275537,0.7099999999999997,0.5281149452255107,19.0,19.0,True,0.15,,43.7,rookie,,,,FA
680664,eduardo valencia,Eduardo Valencia,26.4,115.0,0.342,101.471356829,73.2,1.3130434782608695,,,,,,,26.4,AAA,354.0,0.2621359223300971,0.347,0.479,0.826,0.2168284789644013,0.211864406779661,0.09887005649717515,17.0,1.0,0.10660983131167166,0.5150000000000002,0.5213219662623343,109.0,115.0,True,0.15,0.7940011318619128,43.1,rookie,2.0,537.0,342.0,CH
809092,murf gray,Murf Gray,22.0,,,,,,Murf Gray,94.0,3B,22.0,ALL (3),pit,22.5,AA,195.0,0.25806451612903225,0.395,0.484,0.879,0.22580645161290322,0.2205128205128205,0.14871794871794872,9.0,2.0,0.7361300315354821,0.68,0.6472260063070965,0.0,0.0,True,0.06999999999999995,,43.1,top-100 prospect,,,,FA
805347,jim jarvis,Jim Jarvis,25.6,124.0,0.268,98.895795,71.0,0.6370967741935484,,,,,,,25.6,AAA,460.0,0.29591836734693877,0.392,0.431,0.823,0.13520408163265307,0.16304347826086957,0.13478260869565217,6.0,40.0,0.832481705066668,0.6349999999999998,0.6664963410133335,111.0,124.0,True,0.15,0.3463497453310696,43.0,rookie,4.9,525.0,384.0,FA
699115,carlos jorge,Carlos Jorge,22.8,27.0,0.247,91.396878889,69.3,0.5185185185185185,,,,,,,22.8,AAA,124.0,0.2631578947368421,0.323,0.377,0.7,0.11403508771929824,0.20161290322580644,0.06451612903225806,2.0,10.0,-0.22928587952838772,1.0,0.45414282409432244,25.0,27.0,True,0.15,0.09394453876627051,43.0,rookie,,,,FA
687749,jase bowen,Jase Bowen,25.8,97.0,0.253,99.5591316,73.3,0.8865979381443299,,,,,,,25.8,AAA,222.0,0.2923076923076923,0.362,0.6,0.962,0.3076923076923077,0.26576576576576577,0.0945945945945946,13.0,7.0,0.5722214112579175,0.6049999999999999,0.6144442822515835,91.0,97.0,True,0.15,0.47368421052631576,42.8,rookie,,,,FA
683090,matthew lugo,Matthew Lugo,25.1,15.0,,,,0.4666666666666667,,,,,,,25.1,AAA,266.0,0.2625,0.325,0.504,0.829,0.24166666666666667,0.2518796992481203,0.07142857142857142,12.0,3.0,-0.15486061211934146,0.7099999999999997,0.46902787757613174,83.0,85.0,True,0.15,,42.2,rookie,,,,FA
678760,eddys leonard,Eddys Leonard,25.6,8.0,,,,0.625,,,,,,,25.6,AAA,408.0,0.2611111111111111,0.342,0.469,0.811,0.20833333333333334,0.19117647058823528,0.09558823529411764,18.0,8.0,0.19453674452964695,0.6349999999999998,0.5389073489059294,8.0,8.0,True,0.15,,42.1,rookie,,,,FA
687282,gabriel rincones,Gabriel Rincones Jr.,25.3,89.0,0.205,100.53357963,76.1,0.6292134831460674,,,,,,,25.3,AAA,179.0,0.2484076433121019,0.335,0.433,0.768,0.18471337579617833,0.25139664804469275,0.0893854748603352,6.0,2.0,-0.2875763328166828,0.6799999999999999,0.44248473343666345,84.0,89.0,True,0.15,0.5659309564233164,41.8,rookie,,,,FA
689196,owen ayers,Owen Ayers,25.0,,,,,,Owen Ayers,92.0,C,25.0,ALL (3),chc,25.1,AAA,208.0,0.2471264367816092,0.365,0.356,0.721,0.10919540229885058,0.21634615384615385,0.15384615384615385,3.0,7.0,0.08476604509579652,0.7099999999999997,0.5169532090191593,0.0,0.0,True,0.08999999999999997,,41.3,top-100 prospect,,,,FA
694025,felix reyes,Felix Reyes,25.3,38.0,0.233,98.874941333,75.5,0.5789473684210527,,,,,,,25.3,AAA,380.0,0.28651685393258425,0.318,0.511,0.829,0.2247191011235955,0.19473684210526315,0.04473684210526316,21.0,5.0,-0.150591172672197,0.6799999999999999,0.4698817654655606,38.0,38.0,True,0.15,0.48047538200339557,41.2,rookie,,,,FA
681230,bj murray,BJ Murray Jr.,26.5,11.0,,,,0.18181818181818182,,,,,,,26.5,AAA,535.0,0.29777777777777775,0.402,0.504,0.906,0.20666666666666667,0.21121495327102804,0.1383177570093458,17.0,9.0,0.6796662363698956,0.5,0.6359332472739792,11.0,11.0,True,0.15,,41.1,rookie,,,,FA
815814,billy carlson,Billy Carlson,20.0,,,,,,Billy Carlson,62.0,SS,20.0,ALL (2),cws,19.9,A,257.0,0.2560386473429952,0.388,0.338,0.726,0.0821256038647343,0.22568093385214008,0.15953307392996108,0.0,13.0,0.10393974641904873,0.2660000000000001,0.5207879492838098,0.0,0.0,True,0.39,,40.8,top-100 prospect,,,,FA
821181,juneiker caceres,Juneiker Caceres,19.0,,,,,,Juneiker Caceres,82.0,OF,19.0,ALL (2),cle,18.9,A+,100.0,0.25609756097560976,0.39,0.354,0.744,0.0975609756097561,0.23,0.12,1.0,0.0,-0.17823770294622227,0.6,0.46435245941075554,0.0,0.0,True,0.18999999999999995,,40.8,top-100 prospect,,,,FA
671655,george valera,George Valera,25.6,38.0,0.198,98.353314,72.2,0.7105263157894737,,,,,,,25.6,AAA,329.0,0.27208480565371024,0.365,0.466,0.831,0.19434628975265017,0.1762917933130699,0.12462006079027356,12.0,4.0,0.42475259185618836,0.6349999999999998,0.5849505183712377,78.0,86.0,True,0.15,0.3169213355970572,40.5,rookie,,,,FA
687394,jack brannigan,Jack Brannigan,25.3,1.0,,,,0.0,,,,,,,25.3,AAA,196.0,0.21604938271604937,0.328,0.352,0.68,0.13580246913580246,0.25,0.1377551020408163,3.0,3.0,-0.3471636356970807,0.6799999999999999,0.4305672728605838,1.0,1.0,True,0.15,,40.5,rookie,,,,FA
682877,juan brito,Juan Brito,24.8,99.0,0.284,96.342270286,69.7,0.8787878787878788,,,,,,,24.8,AAA,470.0,0.23558897243107768,0.341,0.383,0.724,0.14786967418546365,0.17872340425531916,0.13617021276595745,11.0,8.0,0.0966744932036092,0.7549999999999999,0.5193348986407218,91.0,99.0,True,0.15,0.22071307300509338,40.4,rookie,,,,FA
680716,jonathan ornelas,Jonathan Ornelas,26.1,22.0,,,,0.4090909090909091,,,,,,,26.1,AAA,365.0,0.2962962962962963,0.37,0.485,0.855,0.1882716049382716,0.23013698630136986,0.08767123287671233,13.0,12.0,0.1719245722061041,0.5599999999999998,0.5343849144412208,74.0,80.0,True,0.15,,40.1,rookie,,,,FA
813841,jonah cox,Jonah Cox,24.9,144.0,0.265,99.206040303,68.8,1.2430555555555556,,,,,,,24.9,AA,183.0,0.4,0.453,0.644,1.097,0.24375,0.16939890710382513,0.08743169398907104,6.0,27.0,1.7485001248017902,0.37400000000000017,0.8497000249603581,128.0,144.0,True,0.15,0.277306168647425,40.0,rookie,1.8,569.0,213.0,FA
701162,ben malgeri,Ben Malgeri,26.5,124.0,0.315,100.0724575,68.6,1.0161290322580645,,,,,,,26.5,AAA,297.0,0.296,0.401,0.496,0.897,0.2,0.24915824915824916,0.12794612794612795,9.0,8.0,0.4980443973799082,0.5,0.5996088794759816,104.0,124.0,True,0.15,0.46519524617996605,39.7,rookie,2.1,568.0,217.0,FA
693459,kyler fedko,Kyler Fedko,26.8,19.0,,,,0.21052631578947367,,,,,,,26.8,AAA,307.0,0.2744360902255639,0.362,0.545,0.907,0.2706766917293233,0.2280130293159609,0.11074918566775244,17.0,10.0,0.6189005262240757,0.4549999999999999,0.6237801052448151,16.0,19.0,True,0.15,,39.7,rookie,,,,FA
683079,omar martinez,Omar Martinez,25.0,3.0,,,,0.6666666666666666,,,,,,,25.0,AAA,261.0,0.22321428571428573,0.326,0.397,0.723,0.17410714285714285,0.3486590038314176,0.10727969348659004,11.0,0.0,-0.7884102256860773,0.725,0.3423179548627845,3.0,3.0,True,0.15,,39.4,rookie,,,,FA
828076,dax kilby,Dax Kilby,19.0,,,,,,Dax Kilby,86.0,SS,19.0,ALL (2),nyy,19.6,A,154.0,0.2608695652173913,0.448,0.435,0.883,0.17391304347826086,0.2012987012987013,0.2532467532467532,4.0,12.0,1.40256429989543,0.2839999999999999,0.780512859979086,0.0,0.0,True,0.15000000000000002,,39.4,top-100 prospect,,,,FA
807726,john peck,John Peck,24.0,62.0,0.333,98.460256842,72.1,0.8225806451612904,,,,,,,24.0,AA,256.0,0.2851063829787234,0.328,0.511,0.839,0.225531914893617,0.25,0.0546875,10.0,19.0,0.12948943788621997,0.48874999999999996,0.525897887577244,51.0,62.0,True,0.15,0.5766836445953594,39.3,rookie,,,,FA
801501,nate furman,Nate Furman,24.9,39.0,0.227,92.300870909,66.2,0.46153846153846156,,,,,,,24.9,AAA,468.0,0.2932330827067669,0.377,0.414,0.791,0.12030075187969924,0.11752136752136752,0.1111111111111111,7.0,19.0,0.49007906480716296,0.7400000000000002,0.5980158129614326,32.0,39.0,True,0.15,0.035653650254668934,39.2,rookie,,,,FA
691907,tsungche cheng,Tsung-Che Cheng,24.9,44.0,0.303,95.6115125,66.5,0.8409090909090909,,,,,,,24.9,AAA,349.0,0.24067796610169492,0.345,0.39,0.735,0.14915254237288136,0.23782234957020057,0.1346704871060172,8.0,10.0,-0.053630902568685704,0.7400000000000002,0.48927381948626286,46.0,51.0,True,0.15,0.2139219015280136,39.2,rookie,,,,FA
805795,aidan miller,Aidan Miller,22.0,,,,,,Aidan Miller,61.0,SS,22.0,ALL (2),phi,,,,,,,,,,,,,,,,0.0,0.0,True,0.4,,39.0,top-100 prospect,,,,FA
681047,christian franklin,Christian Franklin,26.6,45.0,0.289,98.306128462,74.4,0.6444444444444445,,,,,,,26.6,AAA,443.0,0.24861878453038674,0.379,0.365,0.744,0.11602209944751381,0.24604966139954854,0.1580135440180587,7.0,20.0,0.17363331844635335,0.48499999999999976,0.5347266636892707,37.0,45.0,True,0.15,0.5183927560837578,38.5,rookie,,,,FA
806367,turner hill,Turner Hill,27.2,110.0,0.323,96.359443158,65.6,0.9272727272727272,,,,,,,27.2,AAA,365.0,0.35294117647058826,0.42,0.529,0.949,0.17647058823529413,0.08493150684931507,0.10136986301369863,9.0,23.0,1.2783228976395908,0.39500000000000013,0.7556645795279182,92.0,110.0,True,0.15,0.2937181663837012,38.4,rookie,2.5,580.0,159.0,FA
807747,rikuu nishida,Rikuu Nishida,25.1,30.0,0.247,94.065359167,61.7,0.7666666666666667,,,,,,,25.1,AAA,485.0,0.2887139107611549,0.422,0.323,0.745,0.03412073490813648,0.18350515463917524,0.1711340206185567,1.0,25.0,0.4185748297194234,0.7099999999999997,0.5837149659438847,29.0,30.0,True,0.15,0.04697226938313526,38.3,rookie,,,,FA
805904,zach cole,Zach Cole,25.9,53.0,0.289,102.600134,76.4,0.7735849056603774,,,,,,,25.9,AAA,252.0,0.2,0.286,0.369,0.655,0.1688888888888889,0.39285714285714285,0.09126984126984126,8.0,9.0,-1.1407215474196726,0.5900000000000002,0.2718556905160655,98.0,105.0,True,0.15,0.747594793435201,38.0,rookie,,,,FA
804560,charles davalan,Charles Davalan,22.0,,,,,,Charles Davalan,87.0,OF,22.0,A+,la,22.5,A+,530.0,0.29157175398633256,0.402,0.535,0.937,0.2437357630979499,0.10754716981132076,0.11886792452830189,24.0,17.0,1.076713301686593,0.3,0.7153426603373186,0.0,0.0,True,0.14,,37.8,top-100 prospect,,,,FA
675448,blake hunt,Blake Hunt,27.6,3.0,,,,0.0,,,,,,,27.6,AAA,156.0,0.3007518796992481,0.381,0.617,0.998,0.3157894736842105,0.23076923076923078,0.10256410256410256,11.0,0.0,0.7454684197952111,0.3349999999999998,0.6490936839590422,3.0,3.0,True,0.15,,37.4,rookie,,,,FA
671286,johnathan rodriguez,Johnathan Rodríguez,26.7,15.0,,,,0.6666666666666666,,,,,,,26.7,AAA,427.0,0.27472527472527475,0.372,0.423,0.795,0.14835164835164835,0.2154566744730679,0.13114754098360656,10.0,1.0,0.06165740663039866,0.4700000000000001,0.5123314813260798,113.0,132.0,True,0.15,,37.3,rookie,,,,FA
805672,collin price,Collin Price,26.6,13.0,,,,0.7692307692307693,,,,,,,26.6,AAA,364.0,0.20394736842105263,0.33,0.428,0.758,0.2236842105263158,0.2857142857142857,0.1401098901098901,18.0,8.0,-0.00586220651220014,0.48499999999999976,0.49882755869755996,12.0,13.0,True,0.15,,37.3,rookie,,,,FA
815832,xavier neyens,Xavier Neyens,19.0,,,,,,Xavier Neyens,93.0,3B,19.0,ALL (2),hou,19.7,A+,161.0,0.216,0.391,0.416,0.807,0.2,0.391304347826087,0.21739130434782608,6.0,3.0,0.10084918800826978,0.552,0.5201698376016539,0.0,0.0,True,0.07999999999999996,,37.1,top-100 prospect,,,,FA
815843,josh hammond,Josh Hammond,19.0,,,,,,Josh Hammond,70.0,SS,19.0,A,kc,19.8,A,487.0,0.28604118993135014,0.354,0.389,0.743,0.10297482837528604,0.19301848049281314,0.0944558521560575,5.0,25.0,-0.12010152385436222,0.27199999999999996,0.47597969522912753,0.0,0.0,True,0.31000000000000005,,37.0,top-100 prospect,,,,FA
813075,jacob lombard,Jacob Lombard,18.0,,,,,,Jacob Lombard,67.0,SS,18.0,A,mia,,,,,,,,,,,,,,,,0.0,0.0,True,0.33999999999999997,,36.9,top-100 prospect,,,,FA
672012,tyler black,Tyler Black,25.9,28.0,0.191,94.187515,71.6,1.1428571428571428,,,,,,,25.9,AAA,430.0,0.2457627118644068,0.368,0.387,0.755,0.14124293785310735,0.22093023255813954,0.14883720930232558,7.0,23.0,0.33143719352084017,0.5900000000000002,0.5662874387041681,84.0,98.0,True,0.15,0.17147707979626484,36.7,rookie,,,,FA
669208,ryan bliss,Ryan Bliss,26.5,10.0,,,,0.4,,,,,,,26.5,AAA,580.0,0.2529411764705882,0.323,0.382,0.705,0.12941176470588237,0.19655172413793104,0.08103448275862069,8.0,30.0,-0.22550471322520962,0.5,0.45489905735495806,106.0,120.0,True,0.15,,36.6,rookie,,,,FA
829037,kevin alvarez,Kevin Alvarez,18.0,,,,,,Kevin Alvarez,80.0,OF,18.0,A,hou,18.5,A,443.0,0.26098191214470284,0.343,0.429,0.772,0.16795865633074936,0.18510158013544017,0.09932279909706546,11.0,17.0,0.0960199989043429,0.35000000000000003,0.5192039997808686,0.0,0.0,True,0.20999999999999996,,36.6,top-100 prospect,,,,FA
800522,josue briceno,Josue Briceño,21.0,,,,,,Josue Briceño,69.0,C,21.0,ALL (4),det,,,,,,,,,,,,,,,,0.0,0.0,True,0.31999999999999995,,36.2,top-100 prospect,,,,FA
672642,steward berroa,Steward Berroa,27.1,7.0,,,,0.42857142857142855,,,,,,,27.1,AAA,301.0,0.250996015936255,0.362,0.367,0.729,0.11553784860557768,0.22591362126245848,0.14950166112956811,5.0,15.0,0.12701556380525383,0.4099999999999998,0.5254031127610508,49.0,58.0,True,0.15,,36.1,rookie,,,,FA
669398,gage workman,Gage Workman,26.7,41.0,0.299,101.80005,70.7,0.7804878048780488,,,,,,,26.7,AAA,500.0,0.28,0.337,0.431,0.768,0.1511111111111111,0.306,0.08,11.0,26.0,-0.4743280075200846,0.4700000000000001,0.4051343984959831,57.0,58.0,True,0.15,0.5551782682512734,35.5,rookie,,,,FA
801126,brock rodden,Brock Rodden,26.1,71.0,0.236,97.780007895,69.0,0.647887323943662,,,,,,,26.1,AAA,410.0,0.2618384401114206,0.342,0.499,0.841,0.23676880222841226,0.22682926829268293,0.1048780487804878,19.0,8.0,0.22424416716533552,0.5599999999999998,0.5448488334330671,60.0,71.0,True,0.15,0.17600452744765138,35.5,rookie,,,,FA
828237,cooper flemming,Cooper Flemming,20.0,,,,,,Cooper Flemming,83.0,SS,20.0,A,tb,19.9,A,518.0,0.2975391498881432,0.379,0.45,0.829,0.15212527964205816,0.1718146718146718,0.09845559845559845,11.0,16.0,0.2555377280179365,0.2660000000000001,0.5511075456035873,0.0,0.0,True,0.18000000000000005,,34.2,top-100 prospect,,,,FA
671155,ivan johnson,Ivan Johnson,27.7,19.0,,,,0.5263157894736842,,,,,,,27.7,AAA,273.0,0.24675324675324675,0.354,0.424,0.778,0.1774891774891775,0.26373626373626374,0.12454212454212454,11.0,15.0,0.14374239600405106,0.3200000000000001,0.5287484792008103,16.0,19.0,True,0.15,,34.0,rookie,,,,FA
693409,cesar prieto,César Prieto,27.1,35.0,0.266,98.500935714,69.4,0.2571428571428571,,,,,,,27.1,AAA,360.0,0.3103448275862069,0.367,0.498,0.865,0.18808777429467086,0.12777777777777777,0.06944444444444445,12.0,6.0,0.40572113726322,0.4099999999999998,0.581144227452644,40.0,41.0,True,0.15,0.2614601018675721,34.0,rookie,,,,FA
672613,eliezer alfonzo,Eliezer Alfonzo,26.8,28.0,0.215,98.6623025,68.7,0.75,,,,,,,26.8,AAA,256.0,0.3022222222222222,0.378,0.409,0.787,0.10666666666666667,0.08203125,0.109375,2.0,1.0,0.3667543417604429,0.4549999999999999,0.5733508683520886,28.0,28.0,True,0.15,0.19581211092246745,33.9,rookie,,,,FA
815816,brady ebel,Brady Ebel,19.0,,,,,,Brady Ebel,98.0,SS,19.0,ALL (2),mil,18.9,A,494.0,0.26109660574412535,0.417,0.42,0.837,0.15926892950391644,0.20445344129554655,0.19433198380566802,10.0,39.0,0.9339110342446799,0.32600000000000007,0.686782206848936,0.0,0.0,True,0.030000000000000027,,33.9,top-100 prospect,,,,FA
677943,will banfield,Will Banfield,26.6,15.0,,,,0.5333333333333333,,,,,,,26.6,AAA,296.0,0.26181818181818184,0.306,0.425,0.731,0.16363636363636364,0.23310810810810811,0.05405405405405406,11.0,0.0,-0.722403792193815,0.48499999999999976,0.355519241561237,25.0,25.0,True,0.15,,33.8,rookie,,,,FA
669384,raynel delgado,Raynel Delgado,26.2,41.0,0.265,95.637686667,70.7,0.7560975609756098,,,,,,,26.2,AAA,462.0,0.2457002457002457,0.324,0.356,0.68,0.11056511056511056,0.19264069264069264,0.09307359307359307,5.0,31.0,-0.1600899889692256,0.5450000000000002,0.4679820022061549,37.0,41.0,True,0.15,0.20656479909451045,33.7,rookie,,,,FA
669899,ryan ward,Ryan Ward,28.3,60.0,0.316,99.059412105,71.6,1.0333333333333334,,,,,,,28.3,AAA,475.0,0.24938271604938272,0.349,0.43,0.779,0.18024691358024691,0.17473684210526316,0.13052631578947368,18.0,8.0,0.30176624622633413,0.22999999999999993,0.5603532492452669,55.0,60.0,True,0.15,0.536502546689304,33.1,rookie,,,,FA
682997,tyler callihan,Tyler Callihan,26.0,107.0,0.252,96.384928276,70.2,0.897196261682243,,,,,,,26.0,AAA,378.0,0.22629969418960244,0.315,0.361,0.676,0.1345565749235474,0.25132275132275134,0.1111111111111111,10.0,15.0,-0.42350146450836595,0.575,0.4152997070983268,101.0,113.0,True,0.15,0.18845500848896435,32.8,rookie,0.9,521.0,393.0,FA
