date,kind,mlbam_id,name,team,gamePk,opp,exp_pts,src,made_utc,actual,ip,played
2026-09-14,H,691788.0,Joe Mack,Miami Marlins,825034,Arizona Diamondbacks,3.04,listed,2026-09-14T19:31Z,5.0,,True
2026-09-14,H,805300.0,Jakob Marsee,Miami Marlins,825034,Arizona Diamondbacks,4.14,listed,2026-09-14T19:31Z,14.0,,True
2026-09-14,P,668909.0,Gavin Williams,Cleveland Guardians,824386,Chicago White Sox,13.65,listed,2026-09-14T19:31Z,10.0,5.0,True
2026-09-14,P,656794.0,Sean Newcomb,Chicago White Sox,824386,Cleveland Guardians,8.02,listed,2026-09-14T19:31Z,1.0,1.0,True
2026-09-14,P,666157.0,Nick Lodolo,Cincinnati Reds,824465,Los Angeles Dodgers,5.63,listed,2026-09-14T19:31Z,7.0,7.0,True
2026-09-14,P,669373.0,Tarik Skubal,Los Angeles Dodgers,824465,Cincinnati Reds,13.64,listed,2026-09-14T19:31Z,20.0,7.0,True
2026-09-14,P,667755.0,José Soriano,Toronto Blue Jays,822765,Detroit Tigers,10.69,listed,2026-09-14T19:31Z,7.333333333333332,6.3,True
2026-09-14,P,675512.0,Troy Melton,Detroit Tigers,822765,Toronto Blue Jays,9.75,listed,2026-09-14T19:31Z,3.666666666666666,2.7,True
2026-09-14,P,804636.0,Jonah Tong,New York Mets,823575,Baltimore Orioles,8.35,listed,2026-09-14T19:31Z,16.0,6.0,True
2026-09-14,P,687064.0,Brandon Young,Baltimore Orioles,823575,New York Mets,9.2,listed,2026-09-14T19:31Z,10.0,5.0,True
2026-09-14,P,665152.0,Dean Kremer,Minnesota Twins,823656,New York Yankees,8.62,listed,2026-09-14T19:31Z,9.666666666666668,5.7,True
2026-09-14,P,701542.0,Will Warren,New York Yankees,823656,Minnesota Twins,8.22,listed,2026-09-14T19:31Z,11.666666666666668,5.7,True
2026-09-14,P,656849.0,David Peterson,Chicago Cubs,824629,Atlanta Braves,8.12,listed,2026-09-14T19:31Z,16.0,6.0,True
2026-09-14,P,625643.0,Reynaldo López,Atlanta Braves,824629,Chicago Cubs,6.06,listed,2026-09-14T19:31Z,0.0,3.0,True
2026-09-14,P,687273.0,Quinn Mathews,St. Louis Cardinals,823006,San Francisco Giants,8.97,listed,2026-09-14T19:31Z,17.666666666666668,6.7,True
2026-09-14,P,694738.0,Landen Roupp,San Francisco Giants,823006,St. Louis Cardinals,10.41,listed,2026-09-14T19:31Z,6.333333333333332,4.3,True
2026-09-14,P,608372.0,Tomoyuki Sugano,Colorado Rockies,824308,San Diego Padres,5.03,listed,2026-09-14T19:31Z,1.0,5.0,True
2026-09-14,P,663554.0,Casey Mize,San Diego Padres,824308,Colorado Rockies,8.11,listed,2026-09-14T19:31Z,3.0,5.0,True
2026-09-14,P,672282.0,Reid Detmers,Los Angeles Angels,823981,Seattle Mariners,14.15,listed,2026-09-14T19:31Z,15.0,6.0,True
2026-09-14,P,807739.0,Kade Anderson,Seattle Mariners,823981,Los Angeles Angels,8.14,listed,2026-09-14T19:31Z,4.333333333333332,4.3,True
2026-09-14,P,669203.0,Corbin Burnes,Arizona Diamondbacks,825034,Miami Marlins,6.47,listed,2026-09-14T19:31Z,3.666666666666668,4.7,True
2026-09-14,P,645261.0,Sandy Alcantara,Miami Marlins,825034,Arizona Diamondbacks,9.98,listed,2026-09-14T19:31Z,7.0,5.0,True
